#Gene-ID,Chr,Strand,Start,End,Count,Length,RPKM,#-exons,#-expr-exons(>10 reads),Transcripts
SYNPCC7002_A1755,Synechococcus_chromo_NC_010475,-,1841441,1842061,190,620,39.8,1,1,SYNPCC7002_A1755
SYNPCC7002_A1756,Synechococcus_chromo_NC_010475,+,1842216,1845107,2391,2891,107.42,1,1,SYNPCC7002_A1756
SYNPCC7002_A1757,Synechococcus_chromo_NC_010475,+,1845150,1845854,324,704,59.78,1,1,SYNPCC7002_A1757
SYNPCC7002_A1758,Synechococcus_chromo_NC_010475,-,1845851,1846159,72,308,30.36,1,1,SYNPCC7002_A1758
SYNPCC7002_A1759,Synechococcus_chromo_NC_010475,-,1846363,1847886,65273,1523,5566.55,1,1,SYNPCC7002_A1759
SYNPCC7002_A1760,Synechococcus_chromo_NC_010475,-,1848256,1848573,38,317,15.57,1,1,SYNPCC7002_A1760
SYNPCC7002_A1761,Synechococcus_chromo_NC_010475,-,1848747,1849571,569,824,89.69,1,1,SYNPCC7002_A1761
SYNPCC7002_A1762,Synechococcus_chromo_NC_010475,-,1849594,1850217,362,623,75.47,1,1,SYNPCC7002_A1762
SYNPCC7002_A1763,Synechococcus_chromo_NC_010475,-,1850257,1850745,111,488,29.54,1,1,SYNPCC7002_A1763
SYNPCC7002_A1764,Synechococcus_chromo_NC_010475,-,1850771,1851262,17,491,4.5,1,1,SYNPCC7002_A1764
SYNPCC7002_A1765,Synechococcus_chromo_NC_010475,-,1851269,1851622,34,353,12.51,1,1,SYNPCC7002_A1765
SYNPCC7002_A1766,Synechococcus_chromo_NC_010475,+,1851659,1852591,319,932,44.46,1,1,SYNPCC7002_A1766
SYNPCC7002_A1767,Synechococcus_chromo_NC_010475,+,1852602,1853045,104,443,30.49,1,1,SYNPCC7002_A1767
SYNPCC7002_A1768,Synechococcus_chromo_NC_010475,+,1853090,1854631,154,1541,12.98,1,1,SYNPCC7002_A1768
SYNPCC7002_A1769,Synechococcus_chromo_NC_010475,+,1854772,1855749,775,977,103.03,1,1,SYNPCC7002_A1769
SYNPCC7002_A1770,Synechococcus_chromo_NC_010475,+,1855750,1856415,128,665,25,1,1,SYNPCC7002_A1770
SYNPCC7002_A1771,Synechococcus_chromo_NC_010475,+,1856405,1858696,742,2291,42.07,1,1,SYNPCC7002_A1771
SYNPCC7002_A1772,Synechococcus_chromo_NC_010475,+,1858693,1860201,658,1508,56.67,1,1,SYNPCC7002_A1772
SYNPCC7002_A1773,Synechococcus_chromo_NC_010475,+,1860244,1861104,156,860,23.56,1,1,SYNPCC7002_A1773
SYNPCC7002_A1774,Synechococcus_chromo_NC_010475,+,1861121,1861351,172,230,97.13,1,1,SYNPCC7002_A1774
SYNPCC7002_A1775,Synechococcus_chromo_NC_010475,+,1861348,1861734,128,386,43.07,1,1,SYNPCC7002_A1775
SYNPCC7002_A1776,Synechococcus_chromo_NC_010475,+,1861754,1862386,140,632,28.77,1,1,SYNPCC7002_A1776
SYNPCC7002_A1777,Synechococcus_chromo_NC_010475,+,1862467,1864125,168,1658,13.16,1,1,SYNPCC7002_A1777
SYNPCC7002_A1778,Synechococcus_chromo_NC_010475,+,1864128,1864421,199,293,88.21,1,1,SYNPCC7002_A1778
SYNPCC7002_A1779,Synechococcus_chromo_NC_010475,-,1865822,1865895,4890,73,8700.38,1,1,SYNPCC7002_A1779
SYNPCC7002_A1780,Synechococcus_chromo_NC_010475,+,1866011,1866478,431,467,119.87,1,1,SYNPCC7002_A1780
SYNPCC7002_A1781,Synechococcus_chromo_NC_010475,-,1866640,1867230,223,590,49.09,1,1,SYNPCC7002_A1781
SYNPCC7002_A1782,Synechococcus_chromo_NC_010475,-,1867289,1868413,67,1124,7.74,1,1,SYNPCC7002_A1782
SYNPCC7002_A1783,Synechococcus_chromo_NC_010475,+,1868604,1869560,250,956,33.97,1,1,SYNPCC7002_A1783
SYNPCC7002_A1784,Synechococcus_chromo_NC_010475,+,1869583,1871289,307,1706,23.37,1,1,SYNPCC7002_A1784
SYNPCC7002_A1785,Synechococcus_chromo_NC_010475,-,1871305,1872063,375,758,64.26,1,1,SYNPCC7002_A1785
SYNPCC7002_A1786,Synechococcus_chromo_NC_010475,-,1872093,1872671,772,578,173.48,1,1,SYNPCC7002_A1786
SYNPCC7002_A1787,Synechococcus_chromo_NC_010475,-,1872850,1873488,67,638,13.64,1,1,SYNPCC7002_A1787
SYNPCC7002_A1788,Synechococcus_chromo_NC_010475,+,1873571,1875781,537,2210,31.56,1,1,SYNPCC7002_A1788
SYNPCC7002_A1789,Synechococcus_chromo_NC_010475,+,1875912,1876622,205,710,37.5,1,1,SYNPCC7002_A1789
SYNPCC7002_A1790,Synechococcus_chromo_NC_010475,+,1876674,1877405,272,731,48.33,1,1,SYNPCC7002_A1790
SYNPCC7002_A1791,Synechococcus_chromo_NC_010475,+,1877417,1878274,491,857,74.41,1,1,SYNPCC7002_A1791
SYNPCC7002_A1792,Synechococcus_chromo_NC_010475,+,1878330,1878893,838,563,193.33,1,1,SYNPCC7002_A1792
SYNPCC7002_A1793,Synechococcus_chromo_NC_010475,-,1878995,1880239,869,1244,90.73,1,1,SYNPCC7002_A1793
SYNPCC7002_A1794,Synechococcus_chromo_NC_010475,-,1880460,1880864,90,404,28.93,1,1,SYNPCC7002_A1794
SYNPCC7002_A1795,Synechococcus_chromo_NC_010475,-,1881122,1881748,415,626,86.1,1,1,SYNPCC7002_A1795
SYNPCC7002_A1796,Synechococcus_chromo_NC_010475,-,1881910,1882245,41189,335,15969.41,1,1,SYNPCC7002_A1796
SYNPCC7002_A1797,Synechococcus_chromo_NC_010475,-,1882276,1882680,19224,404,6180.37,1,1,SYNPCC7002_A1797
SYNPCC7002_A1798,Synechococcus_chromo_NC_010475,-,1882749,1884164,30261,1415,2777.66,1,1,SYNPCC7002_A1798
SYNPCC7002_A1799,Synechococcus_chromo_NC_010475,-,1884637,1885344,1336,707,245.44,1,1,SYNPCC7002_A1799
SYNPCC7002_A1800,Synechococcus_chromo_NC_010475,-,1885447,1887432,14854,1985,971.93,1,1,SYNPCC7002_A1800
SYNPCC7002_A1801,Synechococcus_chromo_NC_010475,-,1887567,1887866,2093,299,909.18,1,1,SYNPCC7002_A1801
SYNPCC7002_A1802,Synechococcus_chromo_NC_010475,-,1887902,1888240,1881,338,722.81,1,1,SYNPCC7002_A1802
SYNPCC7002_A1803,Synechococcus_chromo_NC_010475,-,1888337,1888648,1898,311,792.66,1,1,SYNPCC7002_A1803
SYNPCC7002_A1804,Synechococcus_chromo_NC_010475,-,1889003,1890679,533,1676,41.31,1,1,SYNPCC7002_A1804
SYNPCC7002_A1805,Synechococcus_chromo_NC_010475,+,1891086,1892984,1682,1898,115.1,1,1,SYNPCC7002_A1805
SYNPCC7002_A1806,Synechococcus_chromo_NC_010475,+,1893039,1894520,766,1481,67.18,1,1,SYNPCC7002_A1806
SYNPCC7002_A1807,Synechococcus_chromo_NC_010475,+,1894540,1895688,1498,1148,169.48,1,1,SYNPCC7002_A1807
SYNPCC7002_A1808,Synechococcus_chromo_NC_010475,-,1895785,1897719,1362,1934,91.47,1,1,SYNPCC7002_A1808
SYNPCC7002_A1809,Synechococcus_chromo_NC_010475,+,1897770,1897952,28,182,19.98,1,1,SYNPCC7002_A1809
SYNPCC7002_A1810,Synechococcus_chromo_NC_010475,+,1897960,1898760,1598,800,259.44,1,1,SYNPCC7002_A1810
SYNPCC7002_A1811,Synechococcus_chromo_NC_010475,-,1898811,1900073,778,1262,80.07,1,1,SYNPCC7002_A1811
SYNPCC7002_A1812,Synechococcus_chromo_NC_010475,-,1900131,1901489,659,1358,63.03,1,1,SYNPCC7002_A1812
SYNPCC7002_A1813,Synechococcus_chromo_NC_010475,-,1901492,1902265,465,773,78.13,1,1,SYNPCC7002_A1813
SYNPCC7002_A1814,Synechococcus_chromo_NC_010475,-,1902332,1903771,809,1439,73.02,1,1,SYNPCC7002_A1814
SYNPCC7002_A1815,Synechococcus_chromo_NC_010475,+,1903932,1904606,297,674,57.23,1,1,SYNPCC7002_A1815
SYNPCC7002_A1816,Synechococcus_chromo_NC_010475,-,1904620,1905453,174,833,27.13,1,1,SYNPCC7002_A1816
SYNPCC7002_A1817,Synechococcus_chromo_NC_010475,-,1905561,1905971,445,410,140.97,1,1,SYNPCC7002_A1817
SYNPCC7002_A1818,Synechococcus_chromo_NC_010475,-,1905968,1906222,799,254,408.57,1,1,SYNPCC7002_A1818
SYNPCC7002_A1819,Synechococcus_chromo_NC_010475,+,1906348,1907295,211,947,28.94,1,1,SYNPCC7002_A1819
SYNPCC7002_A1820,Synechococcus_chromo_NC_010475,+,1907330,1907812,111,482,29.91,1,1,SYNPCC7002_A1820
SYNPCC7002_A1821,Synechococcus_chromo_NC_010475,-,1907960,1908124,36,164,28.51,1,1,SYNPCC7002_A1821
SYNPCC7002_A1822,Synechococcus_chromo_NC_010475,+,1908353,1908949,156,596,34,1,1,SYNPCC7002_A1822
SYNPCC7002_A1823,Synechococcus_chromo_NC_010475,+,1909095,1909364,963,269,464.97,1,1,SYNPCC7002_A1823
SYNPCC7002_A1824,Synechococcus_chromo_NC_010475,+,1909380,1909859,1456,479,394.8,1,1,SYNPCC7002_A1824
SYNPCC7002_A1825,Synechococcus_chromo_NC_010475,+,1910084,1911139,3432,1055,422.52,1,1,SYNPCC7002_A1825
SYNPCC7002_A1826,Synechococcus_chromo_NC_010475,+,1911285,1913267,525,1982,34.4,1,1,SYNPCC7002_A1826
SYNPCC7002_A1827,Synechococcus_chromo_NC_010475,+,1913448,1915007,285,1559,23.74,1,1,SYNPCC7002_A1827
SYNPCC7002_A1828,Synechococcus_chromo_NC_010475,+,1915691,1916725,2061,1034,258.89,1,1,SYNPCC7002_A1828
SYNPCC7002_A1829,Synechococcus_chromo_NC_010475,+,1916949,1917737,123,788,20.27,1,1,SYNPCC7002_A1829
SYNPCC7002_A1830,Synechococcus_chromo_NC_010475,+,1917766,1919358,235,1592,19.17,1,1,SYNPCC7002_A1830
SYNPCC7002_A1831,Synechococcus_chromo_NC_010475,-,1919456,1919797,576,341,219.39,1,1,SYNPCC7002_A1831
SYNPCC7002_A1832,Synechococcus_chromo_NC_010475,-,1919984,1920940,127,956,17.25,1,1,SYNPCC7002_A1832
SYNPCC7002_A1833,Synechococcus_chromo_NC_010475,-,1921248,1921955,507,707,93.14,1,1,SYNPCC7002_A1833
SYNPCC7002_A1834,Synechococcus_chromo_NC_010475,+,1922239,1922334,7677,95,10495.92,1,1,SYNPCC7002_A1834
SYNPCC7002_A1835,Synechococcus_chromo_NC_010475,-,1922413,1923141,299,728,53.34,1,1,SYNPCC7002_A1835
SYNPCC7002_A1836,Synechococcus_chromo_NC_010475,-,1923305,1923802,334,497,87.29,1,1,SYNPCC7002_A1836
SYNPCC7002_A1837,Synechococcus_chromo_NC_010475,+,1924445,1925605,330,1160,36.95,1,1,SYNPCC7002_A1837
SYNPCC7002_A1838,Synechococcus_chromo_NC_010475,-,1925703,1927667,573,1964,37.89,1,1,SYNPCC7002_A1838
SYNPCC7002_A1839,Synechococcus_chromo_NC_010475,-,1927805,1929154,189,1349,18.2,1,1,SYNPCC7002_A1839
SYNPCC7002_A1840,Synechococcus_chromo_NC_010475,-,1929285,1929950,175,665,34.18,1,1,SYNPCC7002_A1840
SYNPCC7002_A1841,Synechococcus_chromo_NC_010475,+,1930070,1930666,99,596,21.57,1,1,SYNPCC7002_A1841
SYNPCC7002_A1842,Synechococcus_chromo_NC_010475,-,1930663,1931328,358,665,69.92,1,1,SYNPCC7002_A1842
SYNPCC7002_A1843,Synechococcus_chromo_NC_010475,-,1931403,1933373,1373,1970,90.52,1,1,SYNPCC7002_A1843
SYNPCC7002_A1844,Synechococcus_chromo_NC_010475,-,1933490,1934875,1341,1385,125.76,1,1,SYNPCC7002_A1844
SYNPCC7002_A1845,Synechococcus_chromo_NC_010475,+,1935566,1935838,3179,272,1518.01,1,1,SYNPCC7002_A1845
SYNPCC7002_A1846,Synechococcus_chromo_NC_010475,+,1935874,1936428,921,554,215.92,1,1,SYNPCC7002_A1846
SYNPCC7002_A1847,Synechococcus_chromo_NC_010475,+,1936507,1937103,1931,596,420.81,1,1,SYNPCC7002_A1847
SYNPCC7002_A1848,Synechococcus_chromo_NC_010475,-,1937157,1937969,110,812,17.59,1,1,SYNPCC7002_A1848
SYNPCC7002_A1849,Synechococcus_chromo_NC_010475,+,1938280,1938897,400,617,84.2,1,1,SYNPCC7002_A1849
SYNPCC7002_A1850,Synechococcus_chromo_NC_010475,-,1938991,1939269,402,278,187.82,1,1,SYNPCC7002_A1850
SYNPCC7002_A1851,Synechococcus_chromo_NC_010475,+,1939549,1939908,868,359,314.03,1,1,SYNPCC7002_A1851
SYNPCC7002_A1852,Synechococcus_chromo_NC_010475,+,1939914,1940297,453,383,153.62,1,1,SYNPCC7002_A1852
SYNPCC7002_A1853,Synechococcus_chromo_NC_010475,-,1940317,1941555,147,1238,15.42,1,1,SYNPCC7002_A1853
SYNPCC7002_A1854,Synechococcus_chromo_NC_010475,-,1941559,1942179,145,620,30.38,1,1,SYNPCC7002_A1854
SYNPCC7002_A1855,Synechococcus_chromo_NC_010475,-,1942251,1942838,101,587,22.35,1,1,SYNPCC7002_A1855
SYNPCC7002_A1856,Synechococcus_chromo_NC_010475,+,1943024,1945492,245,2468,12.89,1,1,SYNPCC7002_A1856
SYNPCC7002_A1857,Synechococcus_chromo_NC_010475,-,1945489,1946334,57,845,8.76,1,1,SYNPCC7002_A1857
SYNPCC7002_A1858,Synechococcus_chromo_NC_010475,+,1946574,1947212,791,638,161.03,1,1,SYNPCC7002_A1858
SYNPCC7002_A1859,Synechococcus_chromo_NC_010475,-,1947253,1948965,5390,1712,408.92,1,1,SYNPCC7002_A1859
SYNPCC7002_A1860,Synechococcus_chromo_NC_010475,-,1949292,1950734,525,1442,47.29,1,1,SYNPCC7002_A1860
SYNPCC7002_A1861,Synechococcus_chromo_NC_010475,+,1951045,1951725,282,680,53.86,1,1,SYNPCC7002_A1861
SYNPCC7002_A1862,Synechococcus_chromo_NC_010475,+,1951742,1953544,2042,1802,147.18,1,1,SYNPCC7002_A1862
SYNPCC7002_A1863,Synechococcus_chromo_NC_010475,+,1953606,1954520,2117,914,300.83,1,1,SYNPCC7002_A1863
SYNPCC7002_A1864,Synechococcus_chromo_NC_010475,+,1954591,1955370,205,779,34.18,1,1,SYNPCC7002_A1864
SYNPCC7002_A1865,Synechococcus_chromo_NC_010475,+,1955720,1958053,4079,2333,227.09,1,1,SYNPCC7002_A1865
SYNPCC7002_A1866,Synechococcus_chromo_NC_010475,-,1958435,1959937,60,1502,5.19,1,1,SYNPCC7002_A1866
SYNPCC7002_A1867,Synechococcus_chromo_NC_010475,-,1959937,1961850,37,1913,2.51,1,1,SYNPCC7002_A1867
SYNPCC7002_A1868,Synechococcus_chromo_NC_010475,-,1961946,1962434,11,488,2.93,1,1,SYNPCC7002_A1868
SYNPCC7002_A1869,Synechococcus_chromo_NC_010475,-,1962480,1963118,9,638,1.83,1,0,SYNPCC7002_A1869
SYNPCC7002_A1870,Synechococcus_chromo_NC_010475,+,1963536,1964312,14,776,2.34,1,1,SYNPCC7002_A1870
SYNPCC7002_A1871,Synechococcus_chromo_NC_010475,+,1964365,1965015,12,650,2.4,1,1,SYNPCC7002_A1871
SYNPCC7002_A1872,Synechococcus_chromo_NC_010475,+,1965019,1965234,7,215,4.23,1,0,SYNPCC7002_A1872
SYNPCC7002_A1873,Synechococcus_chromo_NC_010475,+,1965225,1965707,17,482,4.58,1,1,SYNPCC7002_A1873
SYNPCC7002_A1874,Synechococcus_chromo_NC_010475,+,1965704,1965919,6,215,3.62,1,0,SYNPCC7002_A1874
SYNPCC7002_A1875,Synechococcus_chromo_NC_010475,+,1965916,1966209,0,293,0,1,0,SYNPCC7002_A1875
SYNPCC7002_A1876,Synechococcus_chromo_NC_010475,+,1966298,1966906,9,608,1.92,1,0,SYNPCC7002_A1876
SYNPCC7002_A1877,Synechococcus_chromo_NC_010475,+,1966909,1967157,38,248,19.9,1,1,SYNPCC7002_A1877
SYNPCC7002_A1878,Synechococcus_chromo_NC_010475,-,1967160,1967573,17,413,5.35,1,1,SYNPCC7002_A1878
SYNPCC7002_A1879,Synechococcus_chromo_NC_010475,-,1967700,1969847,129,2147,7.8,1,1,SYNPCC7002_A1879
SYNPCC7002_A1880,Synechococcus_chromo_NC_010475,-,1969931,1970149,0,218,0,1,0,SYNPCC7002_A1880
SYNPCC7002_A1881,Synechococcus_chromo_NC_010475,-,1970136,1970441,1,305,0.43,1,0,SYNPCC7002_A1881
SYNPCC7002_A1882,Synechococcus_chromo_NC_010475,+,1970520,1970774,38,254,19.43,1,1,SYNPCC7002_A1882
SYNPCC7002_A1883,Synechococcus_chromo_NC_010475,+,1970778,1970963,14,185,9.83,1,1,SYNPCC7002_A1883
SYNPCC7002_A1884,Synechococcus_chromo_NC_010475,+,1970995,1971381,94,386,31.63,1,1,SYNPCC7002_A1884
SYNPCC7002_A1885,Synechococcus_chromo_NC_010475,+,1971443,1971655,365,212,223.62,1,1,SYNPCC7002_A1885
SYNPCC7002_A1886,Synechococcus_chromo_NC_010475,-,1971691,1972314,291,623,60.67,1,1,SYNPCC7002_A1886
SYNPCC7002_A1887,Synechococcus_chromo_NC_010475,+,1972587,1972805,123,218,73.28,1,1,SYNPCC7002_A1887
SYNPCC7002_A1888,Synechococcus_chromo_NC_010475,-,1972756,1973850,14,1094,1.66,1,1,SYNPCC7002_A1888
SYNPCC7002_A1889,Synechococcus_chromo_NC_010475,-,1973986,1974057,2250,71,4116.01,1,1,SYNPCC7002_A1889
SYNPCC7002_A1890,Synechococcus_chromo_NC_010475,+,1974117,1974887,110,770,18.55,1,1,SYNPCC7002_A1890
SYNPCC7002_A1891,Synechococcus_chromo_NC_010475,+,1975015,1976139,3345,1124,386.53,1,1,SYNPCC7002_A1891
SYNPCC7002_A1892,Synechococcus_chromo_NC_010475,-,1976242,1977783,515,1541,43.41,1,1,SYNPCC7002_A1892
SYNPCC7002_A1893,Synechococcus_chromo_NC_010475,-,1978013,1978180,1079,167,839.18,1,1,SYNPCC7002_A1893
SYNPCC7002_A1894,Synechococcus_chromo_NC_010475,+,1978393,1979493,142,1100,16.77,1,1,SYNPCC7002_A1894
SYNPCC7002_A1895,Synechococcus_chromo_NC_010475,+,1979838,1980641,1151,803,186.17,1,1,SYNPCC7002_A1895
SYNPCC7002_A1896,Synechococcus_chromo_NC_010475,+,1980935,1981411,596,476,162.63,1,1,SYNPCC7002_A1896
SYNPCC7002_A1897,Synechococcus_chromo_NC_010475,+,1981468,1982262,210,794,34.35,1,1,SYNPCC7002_A1897
SYNPCC7002_A1898,Synechococcus_chromo_NC_010475,+,1982296,1983858,120,1562,9.98,1,1,SYNPCC7002_A1898
SYNPCC7002_A1899,Synechococcus_chromo_NC_010475,+,1983899,1984702,63,803,10.19,1,1,SYNPCC7002_A1899
SYNPCC7002_A1900,Synechococcus_chromo_NC_010475,-,1984715,1986853,419,2138,25.45,1,1,SYNPCC7002_A1900
SYNPCC7002_A1901,Synechococcus_chromo_NC_010475,-,1986876,1987511,27,635,5.52,1,1,SYNPCC7002_A1901
SYNPCC7002_A1902,Synechococcus_chromo_NC_010475,-,1987631,1989604,2021,1973,133.04,1,1,SYNPCC7002_A1902
SYNPCC7002_A1903,Synechococcus_chromo_NC_010475,-,1989724,1990317,1086,593,237.86,1,1,SYNPCC7002_A1903
SYNPCC7002_A1904,Synechococcus_chromo_NC_010475,-,1990310,1991269,1317,959,178.37,1,1,SYNPCC7002_A1904
SYNPCC7002_A1905,Synechococcus_chromo_NC_010475,+,1991349,1992047,66,698,12.28,1,1,SYNPCC7002_A1905
SYNPCC7002_A1906,Synechococcus_chromo_NC_010475,-,1992044,1993597,357,1553,29.86,1,1,SYNPCC7002_A1906
SYNPCC7002_A1907,Synechococcus_chromo_NC_010475,-,1993940,1994476,75,536,18.17,1,1,SYNPCC7002_A1907
SYNPCC7002_A1908,Synechococcus_chromo_NC_010475,-,1994461,1994772,89,311,37.17,1,1,SYNPCC7002_A1908
SYNPCC7002_A1909,Synechococcus_chromo_NC_010475,+,1995000,1995542,1782,542,427.03,1,1,SYNPCC7002_A1909
SYNPCC7002_A1910,Synechococcus_chromo_NC_010475,+,1995593,1996570,5822,977,773.98,1,1,SYNPCC7002_A1910
SYNPCC7002_A1911,Synechococcus_chromo_NC_010475,-,1996620,1997204,33,584,7.34,1,1,SYNPCC7002_A1911
SYNPCC7002_A1912,Synechococcus_chromo_NC_010475,-,1997286,1997612,1,326,0.4,1,0,SYNPCC7002_A1912
SYNPCC7002_A1913,Synechococcus_chromo_NC_010475,-,1997694,1997951,38,257,19.2,1,1,SYNPCC7002_A1913
SYNPCC7002_A1914,Synechococcus_chromo_NC_010475,-,1997955,1998431,195,476,53.21,1,1,SYNPCC7002_A1914
SYNPCC7002_A1915,Synechococcus_chromo_NC_010475,-,1998437,1999792,531,1355,50.9,1,1,SYNPCC7002_A1915
SYNPCC7002_A1916,Synechococcus_chromo_NC_010475,+,2000073,2000342,326,269,157.4,1,1,SYNPCC7002_A1916
SYNPCC7002_A1917,Synechococcus_chromo_NC_010475,+,2000388,2001056,463,668,90.02,1,1,SYNPCC7002_A1917
SYNPCC7002_A1918,Synechococcus_chromo_NC_010475,+,2001475,2002068,2266,593,496.32,1,1,SYNPCC7002_A1918
SYNPCC7002_A1919,Synechococcus_chromo_NC_010475,+,2002223,2003032,255,809,40.94,1,1,SYNPCC7002_A1919
SYNPCC7002_A1920,Synechococcus_chromo_NC_010475,+,2003029,2004186,477,1157,53.55,1,1,SYNPCC7002_A1920
SYNPCC7002_A1921,Synechococcus_chromo_NC_010475,+,2004278,2005294,594,1016,75.94,1,1,SYNPCC7002_A1921
SYNPCC7002_A1922,Synechococcus_chromo_NC_010475,+,2005441,2007198,5212,1757,385.29,1,1,SYNPCC7002_A1922
SYNPCC7002_A1923,Synechococcus_chromo_NC_010475,+,2007252,2008280,304,1028,38.41,1,1,SYNPCC7002_A1923
SYNPCC7002_A1924,Synechococcus_chromo_NC_010475,+,2008610,2009389,16012,779,2669.69,1,1,SYNPCC7002_A1924
SYNPCC7002_A1925,Synechococcus_chromo_NC_010475,-,2009390,2010370,511,980,67.72,1,1,SYNPCC7002_A1925
SYNPCC7002_A1926,Synechococcus_chromo_NC_010475,-,2010492,2012726,496,2234,28.84,1,1,SYNPCC7002_A1926
SYNPCC7002_A1927,Synechococcus_chromo_NC_010475,-,2012793,2012894,36,101,46.29,1,1,SYNPCC7002_A1927
SYNPCC7002_A1928,Synechococcus_chromo_NC_010475,-,2012923,2013126,14014,203,8966.41,1,1,SYNPCC7002_A1928
SYNPCC7002_A1929,Synechococcus_chromo_NC_010475,-,2013352,2013837,56814,485,15214.79,1,1,SYNPCC7002_A1929
SYNPCC7002_A1930,Synechococcus_chromo_NC_010475,-,2013921,2014406,48777,485,13062.48,1,1,SYNPCC7002_A1930
SYNPCC7002_A1931,Synechococcus_chromo_NC_010475,-,2014872,2015732,109,860,16.46,1,1,SYNPCC7002_A1931
SYNPCC7002_A1932,Synechococcus_chromo_NC_010475,-,2015753,2015881,20,128,20.29,1,1,SYNPCC7002_A1932
SYNPCC7002_A1933,Synechococcus_chromo_NC_010475,+,2015991,2016170,91,179,66.03,1,1,SYNPCC7002_A1933
SYNPCC7002_A1934,Synechococcus_chromo_NC_010475,+,2016420,2017292,762,872,113.5,1,1,SYNPCC7002_A1934
SYNPCC7002_A1935,Synechococcus_chromo_NC_010475,+,2017461,2018876,715,1415,65.63,1,1,SYNPCC7002_A1935
SYNPCC7002_A1936,Synechococcus_chromo_NC_010475,+,2019013,2019954,1524,941,210.35,1,1,SYNPCC7002_A1936
SYNPCC7002_A1937,Synechococcus_chromo_NC_010475,-,2020015,2020410,305,395,100.29,1,1,SYNPCC7002_A1937
SYNPCC7002_A1938,Synechococcus_chromo_NC_010475,+,2020709,2023246,375,2537,19.2,1,1,SYNPCC7002_A1938
SYNPCC7002_A1939,Synechococcus_chromo_NC_010475,-,2023221,2023457,833,236,458.44,1,1,SYNPCC7002_A1939
SYNPCC7002_A1940,Synechococcus_chromo_NC_010475,+,2023547,2024338,70,791,11.49,1,1,SYNPCC7002_A1940
SYNPCC7002_A1941,Synechococcus_chromo_NC_010475,+,2024443,2024616,431,173,323.58,1,1,SYNPCC7002_A1941
SYNPCC7002_A1942,Synechococcus_chromo_NC_010475,-,2024872,2024982,0,110,0,1,0,SYNPCC7002_A1942
SYNPCC7002_A1943,Synechococcus_chromo_NC_010475,+,2025000,2025323,227,323,91.28,1,1,SYNPCC7002_A1943
SYNPCC7002_A1944,Synechococcus_chromo_NC_010475,-,2025320,2026213,116,893,16.87,1,1,SYNPCC7002_A1944
SYNPCC7002_A1945,Synechococcus_chromo_NC_010475,+,2026351,2026764,8,413,2.52,1,0,SYNPCC7002_A1945
SYNPCC7002_A1946,Synechococcus_chromo_NC_010475,+,2026811,2027407,75,596,16.34,1,1,SYNPCC7002_A1946
SYNPCC7002_A1947,Synechococcus_chromo_NC_010475,+,2027487,2028143,114,656,22.57,1,1,SYNPCC7002_A1947
SYNPCC7002_A1948,Synechococcus_chromo_NC_010475,+,2028174,2028638,53,464,14.84,1,1,SYNPCC7002_A1948
SYNPCC7002_A1949,Synechococcus_chromo_NC_010475,+,2028727,2029938,257,1211,27.56,1,1,SYNPCC7002_A1949
SYNPCC7002_A1950,Synechococcus_chromo_NC_010475,+,2029981,2030547,514,566,117.95,1,1,SYNPCC7002_A1950
SYNPCC7002_A1951,Synechococcus_chromo_NC_010475,+,2030606,2031496,1723,890,251.45,1,1,SYNPCC7002_A1951
SYNPCC7002_A1952,Synechococcus_chromo_NC_010475,+,2031591,2032772,92,1181,10.12,1,1,SYNPCC7002_A1952
SYNPCC7002_A1953,Synechococcus_chromo_NC_010475,-,2032718,2033491,543,773,91.24,1,1,SYNPCC7002_A1953
SYNPCC7002_A1954,Synechococcus_chromo_NC_010475,-,2033605,2034921,260,1316,25.66,1,1,SYNPCC7002_A1954
SYNPCC7002_A1956,Synechococcus_chromo_NC_010475,-,2035699,2036292,148,593,32.42,1,1,SYNPCC7002_A1956
SYNPCC7002_A1955,Synechococcus_chromo_NC_010475,+,2036278,2037033,2150,755,369.87,1,1,SYNPCC7002_A1955
SYNPCC7002_A1957,Synechococcus_chromo_NC_010475,+,2037070,2038014,702,944,96.59,1,1,SYNPCC7002_A1957
SYNPCC7002_A1958,Synechococcus_chromo_NC_010475,-,2038090,2038746,5085,656,1006.79,1,1,SYNPCC7002_A1958
SYNPCC7002_A1959,Synechococcus_chromo_NC_010475,-,2038796,2039566,2652,770,447.34,1,1,SYNPCC7002_A1959
SYNPCC7002_A1960,Synechococcus_chromo_NC_010475,+,2039779,2039967,10,188,6.91,1,0,SYNPCC7002_A1960
SYNPCC7002_A1961,Synechococcus_chromo_NC_010475,+,2040185,2042404,158935,2219,9302.82,1,1,SYNPCC7002_A1961
SYNPCC7002_A1962,Synechococcus_chromo_NC_010475,+,2042579,2044780,99575,2201,5876.01,1,1,SYNPCC7002_A1962
SYNPCC7002_A1963,Synechococcus_chromo_NC_010475,+,2045057,2047177,312,2120,19.11,1,1,SYNPCC7002_A1963
SYNPCC7002_A1964,Synechococcus_chromo_NC_010475,+,2047314,2048435,334,1121,38.7,1,1,SYNPCC7002_A1964
SYNPCC7002_A1965,Synechococcus_chromo_NC_010475,+,2048702,2048980,3151,278,1472.16,1,1,SYNPCC7002_A1965
SYNPCC7002_A1966,Synechococcus_chromo_NC_010475,-,2049089,2050204,291,1115,33.9,1,1,SYNPCC7002_A1966
