"","Shew_HL_HO2","C_lim_CC","Lactate_CC","FC.HLHO.div.C_Lim","FC.HLHO.div.lact","FC.C_lim.div.lac","W3181","X","Genome.count","PMID","Product.Descriptor","GENE","Alias","Role","Regulated.by","Essentiality.Class.in.MR.1","FIG.Function","FIG.Subsystem","CAZY","family","Merops.family","cofactor..organic.","cofactor..inorganic","substrate","Transport.Family","EC.NUMBER","evolution","Genome.count.1","Localization","Group.ID"
"2053",35.3575444205034,29.6260785714229,28.3650126248552,1.193460158261,1.24651960808651,1.04445850115585,"W3181_2053",NA,22,"22125499","Cbb3-type cytochrome oxidase assembly protein disulfide bond oxidoreductase DsbD family","","","Electron transfer - O2 high affinity","Fnr","Dispensable","Heavy-metal-associated domain (N-terminus) and membrane-bounded cytochrome biogenesis cycZ-like domain possible membrane copper tolerance protein","","","","","","","","5.A.1","","core",1,"IM 6 TM","Shw01862"
"2054",233.545885514377,209.784664478725,222.867956338148,1.1132648141593,1.04791146000382,0.94129576959205,"W3181_2054",NA,22,"","oxygen-responsive transcriptional regulator of anaerobiosis response Fnr","fnr","","1CP|global - anaerobiosis (EtrA)","Fnr","Unknown","Fumarate and nitrate reduction regulatory protein","Oxidative stress","","Crp","","","FeS","","","","core",1,"cyt","Shw01861"
"2055",133.986484119802,140.123344594568,140.474348237378,0.956203868152576,0.953814598900202,0.99750129723174,"W3181_2055",NA,22,"","universal stress protein UspE","uspE","","Universal stress protein family","Fnr","Dispensable","Universal stress protein E","Universal stress protein family","","","","","PO4","","","","core",1,"cyt","Shw01860"
"2056",13.9569254291461,58.4514523165912,22.9621530772637,0.238778077806365,0.607823028710913,2.54555625162466,"W3181_2056",NA,22,"","tRNA(Cytosine32)-2-thiocytidine synthetaseYdaO","ydaO","ttcA","","","Unknown","tRNA(Cytosine32)-2-thiocytidine synthetase","CBSS-326442.4.peg.1852","","","","ATP","","","","","core",1,"cyt","Shw01859"
"2057",48.384008154373,130.514886679512,87.7964676483614,0.370716394009392,0.551092879364561,1.48656193324593,"W3181_2057",NA,22,"","protein of unknown function DUF2987","","","","","Dispensable","hypothetical protein","","","","","","","","","","core",1,"peri","Shw01858"
"2058",47.4535464590966,59.2521571428459,74.2893187793827,0.800874579885674,0.638766746536196,0.797586491791737,"W3181_2058",NA,21,"","glycoside hydrolase family 73","","","","","Dispensable","bax protein putative","","GH73","","","","","","","3.2.1.-","no Sden",1,"IM 1 TM","Shw01857"
"2059",15.8178488196989,18.4162110038575,18.9100084165701,0.858908969732462,0.836480263321209,0.973886980807478,"W3181_2059",NA,22,"","protein of unknown function UPF0052","","","","","Unknown","Putative structural protein","","","","","","","","","","core",1,"cyt","Shw01856"
"2060",80.9501674890472,63.2556812741192,52.6778805890168,1.27972959674956,1.5367012982281,1.20080156161992,"W3181_2060",NA,22,"","aspartate aminotransferase AspC","aspC","","Glutamine Glutamate Aspartate and Asparagine Biosynthesis","","Dispensable","Aspartate aminotransferase (EC 2.6.1.1)","Glutamine Glutamate Aspartate and Asparagine Biosynthesis; <br>Threonine and Homoserine Biosynthesis","","","","pyridoxyl phosphate (PLP)","","","","2.6.1.1","core",1,"cyt","Shw01855"
"2061",200.979726179703,146.528983204605,212.062237242965,1.37160390923525,0.947739346677908,0.690971599232556,"W3181_2061",NA,22,"","protein of unknown function DUF1315","","","","","Dispensable","Uncharacterized protein YeaC","","","","","","","","","","core",1,"cyt","Shw01917"
"2062",217.728036694679,140.924049420823,183.69722461811,1.5450026988971,1.18525490598628,0.767153938845788,"W3181_2062",NA,22,"","putative membrane protein","","","","","Unknown","hypothetical protein","","","","","","","","","","core",1,"IM 2 TM","Shw01918"
"2063",107.003094956786,118.504314285692,91.848612309055,0.90294683026326,1.16499413836258,1.29021344260428,"W3181_2063",NA,22,"","zinc carboxypeptidase domain protein","","","Proteolysis","","Dispensable","Zinc carboxypeptidase domain protein","","","","","","","","","","core",1,"cyt","Shw01919"
"2064",149.804332939501,43.2380606177524,89.1471825352593,3.46464043019532,1.68041578745633,0.485018812576056,"W3181_2064",NA,22,"","two component signal transduction system response regulator","","","Iron homeostasis","Fur","Dispensable","Transcriptional regulatory protein CpxR","","","","","","","","","","core",1,"cyt-IM assoc","Shw01920"
"2065",563.859787337501,152.133916988388,162.085786427744,3.70633845824491,3.47877380098879,0.938601220633294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2066",117.238173604827,9.60845791505609,16.2085786427744,12.2015597759053,7.23309404165987,0.592800770926291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2067",0,0,0,1,1,1,"W3181_2067",NA,1,"","ISSpu6 transposase TnpA_ISSpu6","tnpA_ISSpu6","","DNA mobilization - IS element- interrupts W3181_2068","","","hypothetical protein","","","","","","","","","","mobile - ISSpu6",1,"cyt","tnpa_ISSpu6"
"2068",1725.07598304245,241.012152702657,63.4835996841998,7.15763069910722,27.1735691048377,3.79644749040029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2069",64.2018569740719,54.4479281853178,56.7300252497104,1.17914233128496,1.13170859155222,0.959772676737805,"W3181_2069",NA,22,"","Holliday junction DNA helicase RuvB","ruvB","","DNA-replication","","Unknown","Holliday junction DNA helicase RuvB","DNA-replication; <br>RuvABC plus a hypothetical","","","","","","","","3.1.22.4","core",1,"cyt","Shw01922"
"2070",98.6289396992989,100.088103281834,62.1328847973019,0.985421208568349,1.58738709816966,1.61087166012579,"W3181_2070",NA,22,"","Holliday junction DNA helicase RuvA","ruvA","","DNA-replication","","Unknown","Holliday junction DNA helicase RuvA","DNA-replication; <br>RuvABC plus a hypothetical","","","","","","","","3.1.22.4","core",1,"cyt","Shw01923"
"2071",78.158782403218,59.2521571428459,55.3793103628126,1.31908754334111,1.4113354227629,1.06993309874501,"W3181_2071",NA,22,"","crossover junction endodeoxyribonuclease RuvC","ruvC","","DNA-replication","","Expected Essential","Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)","DNA-replication; <br>RuvABC plus a hypothetical","","","","","","","","3.1.22.4","core",1,"cyt","Shw01924"
"2072",62.3409335835191,55.2486330115725,52.6778805890168,1.12837060729559,1.18343663196877,1.04880136394652,"W3181_2072",NA,22,"","DNA-binding regulatory protein YebC","yebC","","RuvABC associated","","Expected Essential","FIG000859: hypothetical protein","RuvABC plus a hypothetical","","","","","","","","","core",1,"cyt","Shw01925"
"2073",93.0461695276404,102.490217760598,86.4457527614635,0.907854149992951,1.07635328000891,1.18560154185258,"W3181_2073",NA,22,"","aspartyl-tRNA synthetase AspS","aspS","","tRNA charging","","Expected Essential","Aspartyl-tRNA synthetase (EC 6.1.1.12)","tRNA aminoacylation Asp and Asn","","","","ATP","","","","6.1.1.12","core",1,"cyt","Shw01926"
"2074",33.4966210299506,44.8394702702617,49.9764508152211,0.7470342719942,0.670248096524466,0.89721197761817,"W3181_2074",NA,22,"","bifunctional periplasmic substrate binding protein/cytoplasmic diguanylate cyclase","","","Sensory transduction","","Dispensable","Signaling protein with a periplasmic binding domain and GGDEF domain","","","","","","","","","2.7.7.65","core",1,"IM 1 TM","Shw01927"
"2075",22.3310806866337,32.8288978764416,13.5071488689787,0.680226328970328,1.65327863809368,2.43048316079779,"W3181_2075",NA,22,"","tRNA (uridine-5-oxyacetic acid methyl ester) 34 synthase CmoA","cmoA","","tRNA modification","","Dispensable","tRNA (uridine-5-oxyacetic acid methyl ester) 34 synthase","","","","","SAM","","","","2.1.1.-","core",1,"cyt","Shw01928"
"2076",35.3575444205034,16.8148013513482,20.260723303468,2.10276313598367,1.74512745132111,0.829921079296807,"W3181_2076",NA,22,"","tRNA (5-methoxyuridine) 34 synthase CmoD","cmoB","","tRNA modification","","Dispensable Unclear In Ecoli","tRNA (5-methoxyuridine) 34 synthase","","","","","","","","","","core",1,"cyt","Shw01929"
"2077",16.7483105149753,19.2169158301122,13.5071488689787,0.871539983993233,1.23995897857026,1.4227218502231,"W3181_2077",NA,22,"","Zn-dependent oligopeptidase","","","","","Dispensable","hypothetical protein","","","","","","","","","","core",1,"OM","Shw01930"
"2078",50.2449315449258,22.4197351351309,41.8721614938339,2.2411028159826,1.19996030184219,0.535432954385037,"W3181_2078",NA,20,"","transcriptional regulator LysR family","","","Sensory transduction","","Unknown","Transcriptional regulator LysR family","","","LysR","","","","","","","no Spea Shal",1,"cyt","Shw01931"
"2079",128.403713948144,72.0634343629207,158.033641767051,1.78181507838617,0.812508732396468,0.456000593020224,"W3181_2079",NA,18,"","serine rich protein","","","","","Dispensable","SrpA-related protein","","","","","","","","","","",1,"cyt","Shw01932"
"2080",703.429041628962,326.687569111907,540.285954759147,2.15321643104211,1.30195692749878,0.604656786344817,"W3181_2080",NA,22,"","protein with c-terminal DUF1078 domain","","","","","","hypothetical protein","","","","","","","","","","core",1,"cyt","Shw01933"
"2081",292.164972316791,12.0105723938201,148.578637558765,24.3256493310111,1.96639959227809,0.0808364687626761,"W3181_2081",NA,22,"","thiazole biosynthesis protein ThiH","thiH","","Cofactor thiamine synth","","Dispensable","Thiazole biosynthesis protein ThiH","Thiamin biosynthesis","","","","SAM","4Fe4S","","","","core",1,"cyt","Shw01934"
"2082",206.562496351362,12.8112772200748,104.005046291136,16.1234897038748,1.98608148082683,0.123179380971697,"W3181_2082",NA,22,"","thiazole-phosphate synthase ThiG","thiG","","Cofactor thiamine synth","","New Essential","Thiazole biosynthesis protein ThiG","Thiamin biosynthesis","","","","","","","","","core",1,"cyt","Shw01935"
"2083",310.774206222319,15.2133916988388,164.78721620154,20.4276740107888,1.88591210766151,0.0923214315377011,"W3181_2083",NA,22,"","sulphur carrier protein ThiS","thiS","","Cofactor thiamine synth","","New Essential","Sulfur carrier protein ThiS","Thiamin biosynthesis","","","","","","","","","core",1,"cyt","Shw01936"
"2084",307.052359441213,7.20634343629207,163.436501314642,42.6086214396692,1.87872572510646,0.044092619325096,"W3181_2084",NA,22,"","adenylyltransferase ThiF","thiF","","Cofactor thiamine synth","","Dispensable","Sulfur carrier protein adenylyltransferase ThiF","Thiamin biosynthesis","","","","","","","","2.7.7.-","core",1,"cyt","Shw01937"
"2085",492.214236801218,32.8288978764416,243.128679641616,14.9933220010543,2.02450092488787,0.135026842266544,"W3181_2085",NA,22,"","bifunctional hydroxy-(phospho)methylpyrimidine kinase/thiamine-phosphate pyrophosphorylase ThiDE","thiDE","","Cofactor thiamine synth","","Dispensable","Phosphomethylpyrimidine kinase (EC 2.7.4.7) / Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)","Thiamin biosynthesis; <br>Thiamin biosynthesis","","","","","","","","2.7.4.7, 2.5.1.3","core",1,"cyt","Shw01938"
"2086",352.644982509757,16.0140965250935,187.749369278804,22.020910262229,1.87827519135943,0.0852950749534232,"W3181_2086",NA,22,"","thiamin biosynthesis protein ThiC","thiC","","Cofactor thiamine synth","","Dispensable","Thiamin biosynthesis protein ThiC","Thiamin biosynthesis","","","","","","","","","core",1,"cyt","Shw01939"
"2087",2.79138508582921,6.40563861003739,8.1042893213872,0.435769991996617,0.344433049602851,0.790401027901721,"W3181_2087",NA,20,"","hypothetical protein","","","","","Unknown","hypothetical protein","","","","","","","","","","",1,"IM 1 TM","Shw01940"
"2088",7.44369356221123,190.567748648612,16.2085786427744,0.0390606155291085,0.459244066137134,11.7572152900381,"W3181_2088",NA,22,"","channel protein hemolysin III family subfamily YqfA","yqfA","","fatty acid biosynthesis","FabR","Unknown","COG1272: Predicted membrane protein hemolysin III homolog","","","","","","","","9.B.30","","core",1,"IM 7 TM","Shw01941"
"2089",8.37415525748764,13.6119820463295,8.1042893213872,0.615204694583459,1.03329914880855,1.67960218429116,"W3181_2089",NA,17,"","DTW domain containing protein","","","","","","hypothetical protein","","","","","","","","","","",1,"cyt","Shw06981"
"2090",28.8443125535685,32.028193050187,33.7678721724467,0.900591316793008,0.85419396301507,0.948481233482066,"W3181_2090",NA,20,"","MutT/nudix family protein","","","","","Unknown","MutT/nudix family protein","","","","","","","","","3.6.1.-","",1,"cyt","Shw01942"
"2091",21.4006189913573,16.0140965250935,29.7157275117531,1.33636130878962,0.720178194624142,0.538909791751174,"W3181_2091",NA,3,"","diguanylate cyclase/phosphodiesterase with PAS/PAC and GAF sensor(s)","","","Sensory transduction","","","diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s)","Bacterial hemoglobins","","","","","","","","2.7.7.65","",1,"IM 5 TM","Shw04732"
"2092",9.30461695276404,0,6.75357443448934,75.6472922988947,1.3777321984114,0.0182125778272111,"W3181_2092",NA,19,"","tRNA (adenine22-N1)-methyltransferase TrmK","trmK","","tRNA modification","","Unknown","hypothetical protein","rRNA modificaiton","","","","SAM","4Fe-4S","","","2.1.1.217","",1,"cyt","Shw01943"
"2093",16.7483105149753,15.2133916988388,21.6114381903659,1.10089261135987,0.774974361606414,0.703950915474971,"W3181_2093",NA,12,"","universal stress protein family","","","Universal stress protein family","","","Universal stress protein family 6","Universal stress protein family","","","","","","","","","",1,"cyt","Shw06727a"
"2094",6.51323186693483,0,4.0521446606936,52.9531046092263,1.60735423147997,0.0303542963786851,"W3181_2094",NA,10,"","transcriptional regulator AraC family","","","Sensory transduction","","","Transcriptional regulator AraC family","","","AraC","","","","","","","",1,"cyt","Shw06601"
"2095",3.72184678110562,0,5.40285954759147,30.2589169195579,0.688866099205702,0.0227657222840138,"W3181_2095",NA,18,"","alkylhydroperoxidase like protein AhpD family","","","Oxidative stress","","","Mll1641 protein","","","","","","","","","","",1,"cyt","Shw07016"
"2096",13.0264637338697,6.40563861003739,8.1042893213872,2.03359329598421,1.60735423147997,0.790401027901721,"W3181_2096",NA,20,"","SAM-dependent methyltransferase","","","","","Dispensable","Methyltransferase (EC 2.1.1.-)","","","","","SAM","","","","","",1,"cyt","Shw01945"
"2097",17.6787722102517,11.2098675675654,13.5071488689787,1.57707235198776,1.30884558849083,0.829921079296808,"W3181_2097",NA,11,"","protein of unknown function YciI","yciI","","","","Dispensable","hypothetical protein","","","","","","","","","","",1,"cyt","Shw01948"
"2098",16.7483105149753,4.00352413127337,12.1564339820808,4.18339192316752,1.3777321984114,0.329333761625717,"W3181_2098",NA,10,"","transcriptional regulator AraC family","","","Sensory transduction","","","Transcriptional regulator AraC family","","","AraC","","","","","","","mobile?",1,"cyt","Shw06602"
"2099",26.0529274677393,21.6190303088762,33.7678721724467,1.2050923235462,0.771530031110386,0.640224832600394,"W3181_2099",NA,10,"","sodium/sulphate symporter","","","Transport Na Transport|symport","","","Di- and tricarboxylate transporters","","","","","","","","2.A.47","","mobile?",1,"IM 12 TM","Shw06603"
"2100",7.44369356221123,2.40211447876402,5.40285954759147,3.09880883197594,1.3777321984114,0.444600578194718,"W3181_2100",NA,14,"","cupin family protein","","","","","","Putative cytoplasmic protein","","","","","","","","","","",1,"cyt","Shw06829"
"2101",19.5396956008045,0,20.260723303468,158.859313827679,0.964412538887982,0.00607085927573702,"W3181_2101",NA,7,"","hypothetical protein","","","","","Dispensable","hypothetical protein","","","","","","","","","","",1,"cyt","Shw01773"
"2102",40.9403145921618,17.6155061776028,37.8200168331403,2.32410662398196,1.08250387018039,0.465772034299229,"W3181_2102",NA,7,"","protein of unknown function DUF1801","","","","","","hypothetical protein","","","","","","","","","","",1,"cyt","Shw06220"
"2103",5.58277017165843,11.2098675675654,4.0521446606936,0.498022847996133,1.3777321984114,2.76640359765603,"W3181_2103",NA,20,"","periplasmic nitrate reductase membrane anchored tetracytochrome c component NapC","napC","","Electron transfer - nitrate (NapC-dependent)","","","Cytochrome c-type protein NapC","Nitrate and nitrite ammonification","","","","heme c","","","5.A.3","","",1,"IM 1 TM","Shw07157"
"2104",0.930461695276404,0,1.35071488689787,7.56472922988947,0.688866099205702,0.0910628891360553,"W3181_2104",NA,20,"","NapC-dependent periplasmic nitrate reductase cytochrome c subunit NapB","napB","","Electron transfer - nitrate (NapC-dependent)","","","Nitrate reductase cytochrome c550-type subunit","Nitrate and nitrite ammonification","","","","heme c","","","5.A.3","","",1,"peri","Shw07156"
"2105",0.930461695276404,2.40211447876402,1.35071488689787,0.387351103996993,0.688866099205702,1.77840231277887,"W3181_2105",NA,20,"","NapC-dependent periplasmic nitrate reductase molybdopterin-binding subunit NapA","napA","","Electron transfer - nitrate (NapC-dependent)","","","Periplasmic nitrate reductase precursor (EC 1.7.99.4)","Nitrate and nitrite ammonification","","","","","","","5.A.3","1.7.99.4","",1,"peri","Shw00692b"
"2106",0,0,0,1,1,1,"W3181_2106",NA,20,"","NapC-dependent nitrate reductase chaperone NapD","napD","","Electron transfer - nitrate (NapC-dependent)","","","Periplasmic nitrate reductase component NapD","Nitrate and nitrite ammonification","","","","","","","","","",1,"cyt","Shw07154"
"2107",0,0,0,1,1,1,"W3181_2107",NA,17,"","periplasmic nitrate reductase system transmembrane component NapE","napE","","Electron transfer - nitrate (NapC-dependent)","","","Periplasmic nitrate reductase component NapE","Nitrate and nitrite ammonification","","","","","","","","","",1,"IM 1 TM","Shw06998"
"2108",31.6356976393977,26.4232592664042,32.4171572855488,1.19726704871798,0.97589364054141,0.81510106002365,"W3181_2108",NA,22,"","ATP-dependent helicase HrpA","hrpA","","","","Dispensable","ATP-dependent helicase HrpA","","","","","ATP","","","","","core",1,"cyt","Shw01772"
"2109",107.933556652063,57.6507474903365,166.137931088438,1.87219700265213,0.649662337462288,0.347005329322707,"W3181_2109",NA,22,"","CBS domain containing protein","","","","","Dispensable","CBS domain protein","","","","","","","","","","core",1,"cyt","Shw01771"
"2110",34.427082725227,32.8288978764416,35.1185870593446,1.04868225716259,0.980309448869652,0.934801215691459,"W3181_2110",NA,21,"","bifunctional isoaspartyl dipeptidase / l-asparaginase IaaA","iaaA","","Protein degradation","","Dispensable","Isoaspartyl aminopeptidase (EC 3.4.19.5) & Asp-X dipeptidase","Protein degradation","","","T02","","","","","3.4.19.5, 3.5.1.1","no Sden",1,"peri","Shw01698"
"2111",39.079391201609,8.80775308880141,32.4171572855488,4.43693082760192,1.20551567360998,0.271700353341217,"W3181_2111",NA,22,"","outer membrane protein Omp85 family","","","secretion - 2 partner","","Dispensable","Outer membrane protein","","","","","","","","1.B.33.1","","core",1,"OM","Shw01697"
"2112",28.8443125535685,18.4162110038575,25.6635828510595,1.56624576833567,1.12393942501983,0.717600933226563,"W3181_2112",NA,22,"","outer membrane protein with carboxy terminal DUF490 domain","","","substrate 2 partner","","Dispensable","putative exported protein","","","","","","","","9.B.22","","core",1,"OM","Shw01696a"
"2113",528.502242916998,1137.80155810789,921.187552864346,0.464494216193438,0.57371839347337,1.23514647432003,"W3181_2113",NA,21,"","50S ribosomal protein L25 RplY","rplY","","Ribosome biogenesis - LSU","","Unknown","LSU ribosomal protein L25p","Ribosome LSU bacterial","","","","","","","","","core? (check Sben)",1,"cyt","Shw01695"
"2114",18.6092339055281,7.20634343629207,5.40285954759147,2.58234069331328,3.44433049602851,1.33380173458415,"W3181_2114",NA,11,"","hypothetical protein","","","junk?","","Dispensable","hypothetical protein","","","","","","","","","","shewanella only",1,"cyt","Shw01694"
"2115",213.075728218297,464.408799227711,271.493692266471,0.458810704217127,0.784827545861222,1.71056938874253,"W3181_2115",NA,21,"","peptidase family M15","","","peptidase","","Expected Essential","FIG001587: exported protein","CBSS-228400.4.peg.1623","","","M15A","","","","","","core? (check Sben)",1,"peri","Shw01693"
"2116",18.6092339055281,4.00352413127337,35.1185870593446,4.64821324796391,0.529896999389001,0.114000148255056,"W3181_2116",NA,22,"","peptidoglycan-binding protein","","","cell wall turnover","","Dispensable","LD-transpeptidase YcbB","CBSS-228400.4.peg.1623","","","","","","peptidoglycan","","","core",1,"peri","Shw01692a"
"R0068",0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"id72",0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R0069",9.30461695276404,0,4.0521446606936,75.6472922988947,2.29622033068567,0.0303542963786851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"id73",9.30461695276404,0,4.0521446606936,75.6472922988947,2.29622033068567,0.0303542963786851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R0070",0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"id74",0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2117",279.138508582921,813.516103474749,224.218671225046,0.343125977950092,1.24493873350428,3.62822640518742,"W3181_2117",NA,22,"","glyceraldehyde-3-phosphate dehydrogenase GapB","gapB","","Glycolysis and Gluconeogenesis","","Dispensable","NADPH-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.13)","Glycolysis and Gluconeogenesis","","","","NAD(P)","","","","1.2.1.59","core",1,"cyt","Shw01854"
"2118",21.4006189913573,8.00704826254674,29.7157275117531,2.67272261757925,0.720178194624142,0.269454895875587,"W3181_2118",NA,22,"","lipoprotein of unknown function DUF2989","","","","","Dispensable","hypothetical protein","","","","","","","","","","core",1,"LP-IM","Shw01853"
"2119",80.9501674890472,36.832422007715,98.6021867435443,2.19779648137424,0.820977405902685,0.373545691268622,"W3181_2119",NA,22,"","glyceraldehyde-3-phosphate dehydrogenase (NAD+) GapA","gapA","","Entner-Doudoroff Pathway","","Unknown","NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)","Entner-Doudoroff Pathway; <br>Glycolysis and Gluconeogenesis; <br>Pyridoxin (Vitamin B6) Biosynthesis","","","","NAD","","","","1.2.1.12","core",1,"cyt","Shw01852"
"2120",104.211709870957,50.4444040540445,78.3414634400763,2.06587255465063,1.33022419156963,0.643904285661316,"W3181_2120",NA,22,"","quinolinate synthetase NadA","nadA","","Cofactor synth - NAD de novo synthesis (upstream)","","Unknown","Quinolinate synthetase (EC 2.5.1.72)","NAD and NADP cofactor biosynthesis global","","","","","","","","2.5.1.72","core",1,"cyt","Shw01851"
"2121",97.6984780040224,112.899380501909,87.7964676483614,0.865358849354984,1.1127836987169,1.28592167231703,"W3181_2121",NA,22,"","3-methyl-2-oxobutanoate dehydrogenase complex E2 component BkdB","bkdB","","","","Dispensable","Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168)","Dehydrogenase complexes; <br>HMG-CoA; <br>Isoleucine degradation; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Valine degradation","","","","biotin","","","","2.3.1.168","core",1,"cyt","Shw01850"
"2122",75.3673973173888,101.689512934344,75.6400336662806,0.741152112372199,0.996395607779675,1.34438746263641,"W3181_2122",NA,22,"","3-methyl-2-oxobutanoate dehydrogenase complex E1 component beta subunit BkdA2","bkdA2","","","","Dispensable","Branched-chain alpha-keto acid dehydrogenase E1 component beta subunit (EC 1.2.4.4)","Dehydrogenase complexes; <br>HMG-CoA; <br>Isoleucine degradation; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Valine degradation","","","","","","","","1.2.4.4","core",1,"cyt","Shw01849"
"2123",75.3673973173888,87.2768260617595,64.8343145710976,0.863544204323571,1.16246154240962,1.34615175064512,"W3181_2123",NA,22,"","3-methyl-2-oxobutanoate dehydrogenase complex E1 component alpha subunit BkdA1","bkdA1","","Arginine and Ornithine Degradation","","Dispensable","Branched-chain alpha-keto acid dehydrogenase E1 component alpha subunit (EC 1.2.4.4)","Dehydrogenase complexes; <br>HMG-CoA; <br>Isoleucine degradation; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Valine degradation","","","","thiamin (TPP); NAD","","","","1.2.4.4","core",1,"cyt","Shw01848"
"2124",47.4535464590966,49.6436992277898,43.2228763807318,0.955882563089353,1.09788034560909,1.14855149366969,"W3181_2124",NA,22,"","succinylglutamate desuccinylase AstE","astE","","Arginine and Ornithine Degradation","","Unknown","Succinylglutamate desuccinylase (EC 3.5.1.96)","Arginine and Ornithine Degradation","","","","","","","","3.5.1.96","core",1,"cyt","Shw01847"
"2125",79.0892440984944,6.40563861003739,20.260723303468,12.3468164399041,3.90357456216564,0.316160411160689,"W3181_2125",NA,21,"","peptide methionine sulfoxide reductase MsrA","msrA","","Peptide methionine sulfoxide reductase","MetJ","Unknown","Peptide methionine sulfoxide reductase MsrA (EC 1.8.4.11)","Peptide methionine sulfoxide reductase","","","","","","","","1.8.4.11","core? (check Sben)",1,"cyt","Shw01846"
"2126",90.2547844418112,99.2873984555796,105.355761178034,0.90902557470262,0.856666815678885,0.942401225575129,"W3181_2126",NA,22,"","phosphoglucomutase alpha-D-glucose phosphate-specific Pgm","pgm","","","","New Essential","Phosphoglucomutase (EC 5.4.2.2)","SeqA and Co-occurring Genes","","","","","","","","5.4.2.2","core",1,"cyt","Shw01845"
"2127",121.890482081209,116.902904633182,139.12363335048,1.0426642730878,0.876130669863562,0.840280704419791,"W3181_2127",NA,22,"","negative regulator of DNA replication SeqA","seqA","","1CP|repressor","","Expected Essential","SeqA protein negative modulator of initiation of replication","SeqA and Co-occurring Genes","","","","","","","","","core",1,"cyt","Shw01844"
"2128",7.44369356221123,26.4232592664042,9.45500420828507,0.281709893815995,0.787275541949373,2.79463220579537,"W3181_2128",NA,22,"","putative esterase YbfF","ybfF","","non-peptidase","","Dispensable","Esterase ybfF (EC 3.1.-.-)","SeqA and Co-occurring Genes","","","S33","","","","","","core",1,"cyt","Shw01843"
"2129",21.4006189913573,92.8817598455422,31.066442398651,0.230407122205108,0.688866099205702,2.98977780119347,"W3181_2129",NA,22,"","protein of unknown function DUF2788","","","toxin-antitoxin","","Unknown","hypothetical protein","","","","","","","","","","core",1,"IM 2 TM","Shw01842"
"2130",30.7052359441213,100.888808108089,44.5735912676296,0.304347295997637,0.688866099205701,2.26342112535493,"W3181_2130",NA,22,"","ribbon-helix-helix protein repressor CopG family YbfE","ybfE","","toxin-antitoxin","","Unknown","Uncharacterized protein ybfE","SeqA and Co-occurring Genes","","","","","","","","","core",1,"cyt","Shw01841"
"2131",389.863450320813,325.886864285652,417.370900051441,1.19631532610373,0.934093513162424,0.780808782417477,"W3181_2131",NA,22,"","flavodoxin FldA","fldA","","","","Expected Essential","Flavodoxin 1","Flavodoxin","","","","FMN","","","","","core",1,"cyt","Shw01840"
"2132",23.2615423819101,69.6613198841566,33.7678721724467,0.333923365514649,0.688866099205702,2.06294668282349,"W3181_2132",NA,22,"","Efp-associated protein of unknown function DUF2331","","","","","Unknown","hypothetical protein","","","","","","","","","","core",1,"cyt","Shw01839"
"2133",431.734226608252,957.64297220059,1045.45332245895,0.450830047461383,0.412963656371377,0.916007392800832,"W3181_2133",NA,22,"","translation elongation factor P Efp","efp","","Translation elongation factors","","Expected Essential","Translation elongation factor P","Translation elongation factors bacterial","","","","","","","","","core",1,"cyt","Shw01838"
"2134",13.0264637338697,4.00352413127337,21.6114381903659,3.25374927357474,0.602757836804989,0.185250240914466,"W3181_2134",NA,8,"","hypothetical protein","","","","","Dispensable","hypothetical protein","","","","","","","","","","",1,"cyt","Shw01662"
